year,upc12,brand,descr,num_cart,mL_per_cart,cap_total_mL,label_mg_per_mL,deliv_new,deliv_old,mL,mL_share
2021,078779001265,HYPPE,HYPPE MAX FLOW SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO MIGHTY MINT MESH COIL TECHNOLOGY BOX 1 COUNT,1,6,6,50,34,34,178710,0.1
2021,084920501512,VUSE,VUSE CIRO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE CARTRIDGE ORIGINAL BOX 3 COUNT,3,0.9,2.7,15,10.2,10.2,173545.2,0.1
2021,081002599289,IGNITE,IGNITE V8 SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO BLUEBERRY ICE BOX 1 COUNT,1,2.6,2.6,NA,17,17,166673,0.09
2021,085001975207,PUUR VAPOR,PUUR VAPOR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO BLUE RAZZ 750 PUFFS BOX 1 COUNT,1,NA,12,NA,8.5,8.5,164676,0.09
2021,085001975227,PUUR VAPOR,PUUR VAPOR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO PINA COLADA 750 PUFFS BOX 1 COUNT,1,NA,12,NA,8.5,8.5,162780,0.09
2021,078779001175,HYPPE,HYPPE MAX FLOW SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO BLUE SKY MESH COIL TECHNOLOGY BOX 1 COUNT,1,6,6,50,34,34,161832,0.09
2021,085965400200,BLU,BLU ECIGS SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE MAGNIFICENT MENTHOL BOX 1 COUNT,1,1,1,24,16.3,16.3,159633,0.09
2021,081002599297,IGNITE,IGNITE V15 SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO BLUEBERRY ICE BOX 1 COUNT,1,NA,5.1,NA,20,20,158661,0.09
2021,088886130210,LEAP,LEAP SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO GEORGIA TOBACCO PREFILLED BOX 2 COUNT,2,1.5,3,48,32.6,32.6,157947,0.09
2021,078779001195,HYPPE,HYPPE MAX FLOW SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO CHEWY WATERMELON MESH COIL TECHNOLOGY BOX 1 COUNT,1,6,6,50,34,34,153438,0.09
2021,078779001255,HYPPE,HYPPE MAX FLOW SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO LUSH FREEZE MESH COIL TECHNOLOGY BOX 1 COUNT,1,6,6,50,34,34,148914,0.08
2021,085001975205,PUUR VAPOR,PUUR VAPOR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO LUSH IC 750 PUFFS BOX 1 COUNT,1,NA,12,NA,8.5,8.5,143928,0.08
2021,078779001245,HYPPE,HYPPE MAX FLOW SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO KIWI STRAWBERRY MESH COIL TECHNOLOGY BOX 1 COUNT,1,6,6,50,34,34,137856,0.08
2021,078779001325,HYPPE,HYPPE MAX FLOW SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO STRAWBERRY APPLE WATERMELON MESH COIL TECHNOLOGY BOX 1 COUNT,1,6,6,50,34,34,137238,0.08
2021,085001975229,PUUR VAPOR,PUUR VAPOR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO PINA COLADA 750 PUFFS BOX 1 COUNT,1,NA,12,NA,8.5,8.5,129936,0.07
2021,085001975204,PUUR VAPOR,PUUR VAPOR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO LUSH IC 750 PUFFS BOX 1 COUNT,1,NA,12,NA,8.5,8.5,124776,0.07
2021,085001975209,PUUR VAPOR,PUUR VAPOR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO STRAWBERRY BANANA 750 PUFFS BOX 1 COUNT,1,NA,12,NA,8.5,8.5,124044,0.07
2021,081002599291,IGNITE,IGNITE V8 SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO BANANA ICE BOX 1 COUNT,1,2.6,2.6,NA,17,17,120564.6,0.07
2021,084920502159,VUSE,VUSE ANTISMOKING PRODUCT 1 COUNT,1,NA,1.8,NA,68,68,119969.99999999999,0.07
2021,078779001285,HYPPE,HYPPE MAX FLOW SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO NAKED UNFLAVORED MESH COIL TECHNOLOGY BOX 1 COUNT,1,6,6,50,34,34,119184,0.07
2021,078779001365,HYPPE,HYPPE MAX FLOW SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO STRAWBERRY GUAVA MESH COIL TECHNOLOGY BOX 1 COUNT,1,6,6,50,34,34,119124,0.07
2021,078779001165,HYPPE,HYPPE MAX FLOW SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO BLUE SKY MESH COIL TECHNOLOGY BOX 1 COUNT,1,6,6,50,34,34,117576,0.07
2021,078779001145,HYPPE,HYPPE MAX FLOW SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO BLUE SKY MESH COIL TECHNOLOGY BOX 1 COUNT,1,6,6,50,34,34,117168,0.07
2021,085001975202,PUUR VAPOR,PUUR VAPOR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO STRAWBERRY CREAM 750 PUFFS BOX 1 COUNT,1,NA,12,NA,8.5,8.5,115452,0.06
2021,072153501253,BIDI,BIDI STICK SMOKING ALTERNATIVE PRODUCT ICY MANGO BOX 1 COUNT,1,NA,1.4,NA,72.9,72.9,115162.59999999996,0.06
2021,088796900529,BLU,BLU ECIGS SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE VIVID VANILLA BOX 1 COUNT,1,1,1,24,16.3,16.3,112896,0.06
2021,078779001295,HYPPE,HYPPE MAX FLOW SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO NAKED UNFLAVORED MESH COIL TECHNOLOGY BOX 1 COUNT,1,6,6,50,34,34,110544,0.06
2021,078779001345,HYPPE,HYPPE MAX FLOW SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO STRAWBERRY FREEZE MESH COIL TECHNOLOGY BOX 1 COUNT,1,6,6,50,34,34,110058,0.06
2021,078779001335,HYPPE,HYPPE MAX FLOW SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO STRAWBERRY BANANA MESH COIL TECHNOLOGY BOX 1 COUNT,1,6,6,50,34,34,108990,0.06
2021,081990502560,GLAS,GLAS SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO SIGNATURE TOBACCO BOX 2 COUNT,2,1.3,2.6,50,34,34,103890.80000000002,0.06
2021,081002599288,IGNITE,IGNITE V8 SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO STRAWBERRY GUAVA ICE BOX 1 COUNT,1,2.6,2.6,NA,17,17,102520.6,0.06
2021,085001975212,PUUR VAPOR,PUUR VAPOR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO APPLE 750 PUFFS BOX 1 COUNT,1,NA,10,NA,10.2,10.2,100860,0.06
2021,081002599290,IGNITE,IGNITE V8 SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO BANANA ICE BOX 1 COUNT,1,2.6,2.6,NA,17,17,97955,0.05
2021,084920502162,VUSE,VUSE ANTISMOKING PRODUCT 1 COUNT,1,1.8,1.8,24,16.3,68,96094.8,0.05
2021,078779001215,HYPPE,HYPPE MAX FLOW SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO COLA FREEZE MESH COIL TECHNOLOGY BOX 1 COUNT,1,6,6,50,34,34,93522,0.05
2021,085001975208,PUUR VAPOR,PUUR VAPOR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO BLUE RAZZ 750 PUFFS BOX 1 COUNT,1,NA,12,NA,8.5,8.5,91548,0.05
2021,085001975211,PUUR VAPOR,PUUR VAPOR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO APPLE 750 PUFFS BOX 1 COUNT,1,NA,10,NA,10.2,10.2,88900,0.05
2021,072153501251,BIDI,BIDI STICK SMOKING ALTERNATIVE PRODUCT CHAMPIONS JUICE BOX 1 COUNT,1,NA,1.4,NA,72.9,72.9,86274.99999999997,0.05
2021,078779001205,HYPPE,HYPPE MAX FLOW SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO COLA FREEZE MESH COIL TECHNOLOGY BOX 1 COUNT,1,6,6,50,34,34,85170,0.05
2021,085001975210,PUUR VAPOR,PUUR VAPOR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO APPLE 750 PUFFS BOX 1 COUNT,1,NA,10,NA,10.2,10.2,84960,0.05
2021,081002599294,IGNITE,IGNITE V8 SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO WATERMELON BOX 1 COUNT,1,2.6,2.6,NA,17,17,83720,0.05
2021,084920500061,VUSE,VUSE E-CGC MN,2,0.5,1,48,32.6,32.6,82521,0.05
2021,084920501514,VUSE,VUSE CIRO E-CGC MN,3,0.9,2.7,15,10.2,10.2,79423.20000000001,0.04
2021,085001975228,PUUR VAPOR,PUUR VAPOR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO PINA COLADA 750 PUFFS BOX 1 COUNT,1,NA,12,NA,8.5,8.5,74028,0.04
2021,081991301269,JUUL,JUUL SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE CARTRIDGE CLASSIC TOBACCO THE ALTERNATIVE FOR ADULT SMOK BOX 4 COUNT,4,0.7,2.8,30,20.4,20.4,72956.8,0.04
2021,081990502355,GLAS,GLAS SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO SAPPHIRE BOX 2 COUNT,1,NA,2.6,NA,39.2,39.2,71882.20000000001,0.04
2021,081990502850,GLAS,GLAS SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO CLASSIC MENTHOL BOX 2 COUNT,2,0.65,1.3,76.9,52.3,52.3,68815.50000000001,0.04
2021,081990502793,GLAS,GLAS SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO ROYAL TOBACCO BOX 2 COUNT,2,1.3,2.6,50,34,34,68681.6,0.04
2021,085001975290,PUUR VAPOR,PUUR VAPOR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO BLUEBERRY ICE 750 PUFFS BOX 1 COUNT,1,NA,12,NA,8.5,8.5,68052,0.04
2021,081002599292,IGNITE,IGNITE V8 SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO BANANA ICE BOX 1 COUNT,1,2.6,2.6,NA,17,17,67340,0.04
2021,081002599287,IGNITE,IGNITE V8 SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO MANGO BOX 1 COUNT,1,2.6,2.6,NA,17,17,63887.200000000004,0.04
2021,088886130602,LEAP,LEAP GO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE CITRUS MENTHOL BOX 1 COUNT,1,NA,1.25,NA,156.7,156.7,63840,0.04
2021,081002599299,IGNITE,IGNITE V15 SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO BANANA ICE BOX 1 COUNT,1,5.1,5.1,NA,17,17,57650.399999999994,0.03
2021,084004821735,JUUL,JUUL SMOKING ALTERNATIVE PRODUCT ELECTRONIC VAPOR DEVICE VIRGINIA TOBACCO BOX 2 COUNT,2,0.7,1.4,30,20.4,20.4,57180.2,0.03
2021,088886130107,LEAP,LEAP SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO CAROLINA PREFILLED BOX 2 COUNT,2,1.5,3,48,32.6,32.6,56856,0.03
2021,085001975296,PUUR VAPOR,PUUR VAPOR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO BLUEBERRY ICE 750 PUFFS BOX 1 COUNT,1,NA,12,NA,8.5,8.5,54312,0.03
2021,085001975213,PUUR VAPOR,PUUR VAPOR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO LIGHTNING BULL 750 PUFFS BOX 1 COUNT,1,NA,10,NA,10.2,10.2,52320,0.03
2021,085000134246,EPIC,EPIC SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO WATERMELON BOX 1 COUNT,1,NA,1.5,NA,22.7,22.7,51730.5,0.03
2021,085001975248,PUUR VAPOR,PUUR VAPOR ANTISMOKING PRODUCT ELECTRONIC CIGARETTE LIQUID PO STRAWBERRY BANANA ULTRA BOX 1 COUNT,1,NA,12,NA,8.5,8.5,51564,0.03
2021,070335529110,BUD VAPE,BUD VAPE SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID CR MINTY ICE RAMBO BOX 1 COUNT,1,7,7,NA,17,17,50946,0.03
2021,088796901080,BLU,MY BLU SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO MINT SATION BOX .051 FLUID OUNCE,2,1.5,3,25,17,17,49692,0.03
2021,078779001275,HYPPE,HYPPE MAX FLOW SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO NAKED UNFLAVORED MESH COIL TECHNOLOGY BOX 1 COUNT,1,6,6,50,34,34,47052,0.03
2021,085000134231,EPIC,EPIC SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO MANGO BOX 1 COUNT,1,NA,1.5,NA,22.7,22.7,46317,0.03
2021,085001975238,PUUR VAPOR,PUUR VAPOR ANTISMOKING PRODUCT ELECTRONIC CIGARETTE LIQUID PO STRAWBERRY BANANA ULTRA BOX 1 COUNT,1,NA,12,NA,8.5,8.5,44376,0.02
2021,081002599280,IGNITE,IGNITE SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO BLUEBERRY ICE BOX 1 COUNT,1,2.6,2.6,NA,17,17,43339.4,0.02
2021,081991301512,JUUL,JUUL SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE CARTRIDGE CLASSIC TOBACCO THE ALTERNATIVE FOR ADULT SMOK BOX 2 COUNT,2,0.7,1.4,50,34,34,42600.6,0.02
2021,085001975246,PUUR VAPOR,PUUR VAPOR ANTISMOKING PRODUCT ELECTRONIC CIGARETTE LIQUID PO STRAWBERRY BANANA ULTRA BOX 1 COUNT,1,NA,12,NA,8.5,8.5,42480,0.02
2021,081990502791,GLAS,GLAS SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO BLONDE TOBACCO BOX 2 COUNT,2,0.65,1.3,50,34,34,42207.100000000006,0.02
2021,088796901130,BLU,BLU ANTISMOKING PRODUCT ELECTRONIC CIGARETTE LIQUID PO GOLD LEAF BOX IN WRAP 2 COUNT,2,NA,3,NA,14.1,14.1,41832,0.02
2021,085001975294,PUUR VAPOR,PUUR VAPOR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO BLUEBERRY ICE 750 PUFFS BOX 1 COUNT,1,NA,12,NA,8.5,8.5,40680,0.02
2021,081505802232,LOGIC,LOGIC POWER ECGL CRG TOB,1,1.2,1.2,27,18.4,18.4,40672.799999999996,0.02
2021,085001975244,PUUR VAPOR,PUUR VAPOR ANTISMOKING PRODUCT ELECTRONIC CIGARETTE LIQUID PO STRAWBERRY BANANA ULTRA BOX 1 COUNT,1,NA,12,NA,8.5,8.5,40128,0.02
2021,078593946475,POP,POP HIT PRO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO BLUE RASPBERRY PREMIUM BOX 1 COUNT,1,1.2,1.2,NA,34,34,36974.399999999994,0.02
2021,088886130603,LEAP,LEAP GO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE MINT BOX 1 COUNT,1,NA,1.5,NA,22.7,22.7,36358.5,0.02
2021,085001975256,PUUR VAPOR,PUUR VAPOR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO PEACH ICE ULTRA BOX 1 COUNT,1,NA,12,NA,8.5,8.5,35196,0.02
2021,084920500057,VUSE,VUSE E-CGC OGN,10,0.5,5,48,32.6,32.6,32625,0.02
2021,085001975252,PUUR VAPOR,PUUR VAPOR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO PEACH ICE ULTRA BOX 1 COUNT,1,NA,12,NA,8.5,8.5,31788,0.02
2021,078593946477,POP,POP HIT PRO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO BLUE RASPBERRY PREMIUM BOX 1 COUNT,1,1.2,1.2,NA,34,34,30040.8,0.02
2021,078593946493,POP,POP HIT PRO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO STRAWBERRY KIWI PREMIUM BOX 1 COUNT,1,1.2,1.2,NA,34,34,29878.8,0.02
2021,088796900994,BLU,MY BLU SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO MELON TIME INTENSE BOX 2 COUNT,2,1.5,3,25,17,17,29856,0.02
2021,088886130099,LEAP,LEAP ANTISMOKING KIT ELECTRONIC CIGARETTE BOX 1 COUNT,1,NA,1.5,NA,130.6,130.6,29431.5,0.02
2021,085001975250,PUUR VAPOR,PUUR VAPOR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO ICED FRUIT PUNCH ULTRA BOX 1 COUNT,1,NA,12,NA,8.5,8.5,28584,0.02
2021,070335529109,BUD VAPE,BUD VAPE SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID CR LUSH IC RAMBO BOX 1 COUNT,1,5,5,NA,17,17,27240,0.02
2021,078593946483,POP,POP HIT PRO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO GRAPE PREMIUM BOX 1 COUNT,1,1.2,1.2,NA,34,34,27176.399999999998,0.02
2021,078779031541,SWITCH MODS,SWITCH MODS SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO STRAWBERRY BANANA BOX 1 COUNT,1,1.3,1.3,NA,78.5,78.5,27085.5,0.02
2022,084920502345,VUSE,VUSE ALTO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO MENTHOL ORIGINALS BOX 4 COUNT,4,1.8,7.2,50,34,8.5,35241199.2,20.83
2022,081991301259,JUUL,JUUL SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE CARTRIDGE CLASSIC MENTHOL LIMITED EDITION WHILE SUPPLIES BOX 4 COUNT,4,0.7,2.8,50,34,34,19017236.000000004,11.24
2022,081991301142,JUUL,JUUL SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE CARTRIDGE VIRGINIA TOBACCO THE ALTERNATIVE FOR ADULT SMOK BOX 4 COUNT,4,0.7,2.8,50,34,34,12125951.600000005,7.17
2022,084920501625,VUSE,VUSE ALTO SMOKING ALTERNATIVE PRODUCT ELECTRONIC VAPOR CIGARETTE CAR MENTHOL BOTTLE IN WRAP 2 COUNT,2,1.8,3.6,50,34,34,11400022.8,6.74
2022,081068701493,NJOY,NJOY POD CLASSIC TOB 5%,2,1.9,3.8,50,34,34,10996147.400000004,6.5
2022,084920502342,VUSE,VUSE ALTO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO MENTHOL ORIGINALS BOX 4 COUNT,4,1.8,7.2,24,16.3,8.5,10621598.399999993,6.28
2022,081068701491,NJOY,NJOY POD CLASSIC TOB 5%,2,1.9,3.8,50,34,34,7902510.400000001,4.67
2022,084920502351,VUSE,VUSE ALTO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO GOLDEN TOBACCO ORIGINALS BOX IN WRAP 4 COUNT,4,1.8,7.2,24,16.3,4.1,5938610.399999999,3.51
2022,084920501967,VUSE,VUSE ALTO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO MENTHOL ORIGINALS BOX 2 COUNT,2,1.8,3.6,18,12.2,12.2,3822767.9999999986,2.26
2022,081991301174,JUUL,JUUL POD VIRG TOB 3% 8/4CT,4,0.7,2.8,30,20.4,20.4,3730101.1999999974,2.2
2022,084920502213,VUSE,VUSE ALTO SMOKING ALTERNATIVE PRODUCT MENTHOL 1 COUNT,1,1.8,1.8,50,34,34,3137443.199999998,1.85
2022,084004820296,JUUL,JUUL SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO MENTHOL THE ALTERNATIVE FOR ADULT SMOK BOX 4 COUNT,4,0.7,2.8,30,20.4,20.4,3107666.7999999975,1.84
2022,084920501991,VUSE,VUSE ALTO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO MENTHOL ORIGINALS BOX 2 COUNT,2,1.8,3.6,24,16.3,12.2,2931209.9999999995,1.73
2022,084920501934,VUSE,VUSE ALTO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO GOLDEN TOBACCO ORIGINALS BOX IN WRAP 2 COUNT,2,1.8,3.6,50,34,34,2310217.2000000016,1.37
2022,084920501976,VUSE,VUSE ALTO SMOKING ALTERNATIVE PRODUCT RICH TOBACCO 1 COUNT,2,1.8,3.6,18,12.2,12.2,1984165.2000000014,1.17
2022,084920502354,VUSE,VUSE ALTO SMOKING ALTERNATIVE PRODUCT GOLD 1 COUNT,1,1.8,1.8,50,34,34,1903615.1999999988,1.13
2022,081991301515,JUUL,JUUL MENTHOL 5% 8/2CT,2,0.7,1.4,50,34,34,1890986.9999999981,1.12
2022,078779001265,HYPPE,HYPPE MAX FLOW SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO MIGHTY MINT MESH COIL TECHNOLOGY BOX 1 COUNT,1,6,6,50,34,34,1401888,0.83
2022,084920501628,VUSE,VUSE ALTO RICH TOB 5CT,2,1.8,3.6,50,34,34,1285556.4000000008,0.76
2022,084920501946,VUSE,VUSE ALTO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO GOLDEN TOBACCO ORIGINALS BOX IN WRAP 2 COUNT,2,1.8,3.6,24,16.3,16.3,1245744.0000000012,0.74
2022,081991301519,JUUL,JUUL VIRG TOB 5%  8/2CT,2,0.71,1.42,49.3,33.5,33.5,975512.417352002,0.58
2022,081505802234,LOGIC,LOGIC POWER ECLE TOB,2,1.2,2.4,27,18.4,18.4,973778.4,0.58
2022,081505802243,LOGIC,LOGIC PRO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID CA TOBACCO BOX 2 COUNT,2,1.5,3,13.3,9.1,9.1,894618,0.53
2022,081536802142,NJOY,NJOY E-CG RICH TOB,1,1,1,60,40.8,40.8,889639,0.53
2022,084920502210,VUSE,VUSE ALTO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO MENTHOL ORIGINALS BOX 1 COUNT,1,1.8,1.8,24,16.3,16.3,735309.0000000008,0.43
2022,081536802148,NJOY,NJOY SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE COOL MENTHOL DAILY EXTRA BOX 1 COUNT,1,1,1,60,40.8,40.8,712032,0.42
2022,088796901034,BLU,MY BLU ANTISMOKING KIT GOLD LEAF 1 COUNT,2,1.5,3,24,16.3,16.3,692865,0.41
2022,081068702086,NJOY,NJOY SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE RICH TOBACCO QUICK AND STRONG BOX 1 COUNT,1,1,1,45,30.6,30.6,679516,0.4
2022,084920502222,VUSE,VUSE ALTO SMOKING ALTERNATIVE PRODUCT 1 COUNT,1,1.8,1.8,50,34,34,564096.6000000006,0.33
2022,088796901130,BLU,BLU SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO MENTHOL BOX 2 COUNT,2,NA,3,NA,16.3,16.3,562821,0.33
2022,081068702088,NJOY,NJOY E-CG C-M,1,1,1,45,30.6,30.6,538251,0.32
2022,084920501970,VUSE,VUSE ALTO SMOKING ALTERNATIVE PRODUCT RICH TOBACCO 1 COUNT,2,1.8,3.6,18,12.2,12.2,494798.3999999999,0.29
2022,084920501790,VUSE,VUSE ALTO RICH TOB POD 2.4%,2,1.8,3.6,24,16.3,16.3,475991.9999999998,0.28
2022,078779001275,HYPPE,HYPPE MAX FLOW SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO NAKED UNFLAVORED MESH COIL TECHNOLOGY BOX 1 COUNT,1,6,6,50,34,34,432816,0.26
2022,084920501529,VUSE,VUSE VIBE SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE TANK ORIGINAL 2 COUNT,2,2,4,30,20.4,20.4,411960,0.24
2022,081002599297,IGNITE,IGNITE V15 SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO ICY MINT BOX 1 COUNT,1,NA,5.1,NA,21.7,21.7,388818.89999999997,0.23
2022,081991301498,JUUL,JUUL SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE CARTRIDGE VIRGINIA TOBACCO THE ALTERNATIVE FOR ADULT SMOK BOX 2 COUNT,2,0.7,1.4,30,20.4,20.4,383947.20000000024,0.23
2022,081002599321,IGNITE,IGNITE V15 SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO BLUE RAZZ ICE BOX 1 COUNT,1,5.1,5.1,NA,21.7,21.7,365052.89999999997,0.22
2022,088796901132,BLU,BLU SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO MENTHOL BOX 2 COUNT,2,NA,3,NA,16.3,16.3,356034,0.21
2022,078779001255,HYPPE,HYPPE MAX FLOW SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO LUSH FREEZE MESH COIL TECHNOLOGY BOX 1 COUNT,1,6,6,50,34,34,347304,0.21
2022,078779001175,HYPPE,HYPPE MAX FLOW SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO BLUE SKY MESH COIL TECHNOLOGY BOX 1 COUNT,1,6,6,50,34,34,346458,0.2
2022,078779001195,HYPPE,HYPPE MAX FLOW SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO CHEWY WATERMELON MESH COIL TECHNOLOGY BOX 1 COUNT,1,6,6,50,34,34,346410,0.2
2022,081002599298,IGNITE,IGNITE V15 SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO ICY MINT BOX 1 COUNT,1,5.1,5.1,NA,21.7,21.7,328638.89999999997,0.19
2022,078779001215,HYPPE,HYPPE MAX FLOW SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO GUAVA PINEAPPLE ORANGE MESH COIL TECHNOLOGY BOX 1 COUNT,1,6,6,50,34,34,318954,0.19
